1,car,0.85,C1,1321,312,1398,371,No,0,0,0,0,0,
2,car,0.82,C1,1321,312,1397,371,No,0,0,0,0,0,
3,car,0.82,C1,1320,312,1395,371,No,0,0,0,0,0,
4,car,0.84,C1,1318,312,1395,371,No,0,0,0,0,0,
5,car,0.82,C1,1316,312,1394,371,No,0,0,0,0,0,
6,car,0.81,C1,1316,312,1392,370,No,0,0,0,0,0,
7,car,0.8,C1,1316,312,1390,370,No,0,0,0,0,0,
8,car,0.79,C1,1314,312,1389,369,No,0,0,0,0,0,
9,car,0.79,C1,1313,312,1387,368,No,0,0,0,0,0,
10,car,0.81,C1,1311,312,1386,368,No,0,0,0,0,0,
11,car,0.81,C1,1310,312,1385,367,No,0,0,0,0,0,
12,car,0.79,C1,1309,312,1384,368,No,0,0,0,0,0,
13,car,0.79,C1,1309,312,1382,368,No,0,0,0,0,0,
14,car,0.8,C1,1309,312,1380,368,No,0,0,0,0,0,
15,car,0.78,C1,1309,312,1378,368,No,0,0,0,0,0,
16,car,0.78,C1,1308,312,1375,367,No,0,0,0,0,0,
17,car,0.79,C1,1308,313,1374,367,No,0,0,0,0,0,
18,car,0.78,C1,1308,313,1373,366,No,0,0,0,0,0,
19,car,0.77,C1,1308,313,1372,367,No,0,0,0,0,0,
20,car,0.79,C1,1308,314,1370,367,No,0,0,0,0,0,
21,car,0.76,C1,1308,313,1369,368,No,0,0,0,0,0,
22,car,0.74,C1,1308,313,1368,368,No,0,0,0,0,0,
23,car,0.75,C1,1308,313,1366,367,No,0,0,0,0,0,
24,car,0.72,C1,1308,313,1366,366,No,0,0,0,0,0,
25,car,0.71,C1,1308,312,1366,366,No,0,0,0,0,0,
26,car,0.71,C1,1308,312,1365,366,No,0,0,0,0,0,
27,car,0.69,C1,1308,311,1365,365,No,0,0,0,0,0,
28,car,0.68,C1,1308,310,1364,366,No,0,0,0,0,0,
29,car,0.65,C1,1307,309,1364,365,No,0,0,0,0,0,
30,car,0.63,C1,1307,308,1362,365,No,0,0,0,0,0,
31,car,0.62,C1,1306,307,1359,364,No,0,0,0,0,0,
32,car,0.64,C1,1305,308,1357,363,No,0,0,0,0,0,
33,car,0.65,C1,1304,308,1356,363,No,0,0,0,0,0,
34,car,0.63,C1,1303,308,1355,363,No,0,0,0,0,0,
35,car,0.62,C1,1302,308,1354,363,No,0,0,0,0,0,
36,car,0.6,C1,1302,309,1352,362,No,0,0,0,0,0,
37,car,0.61,C1,1302,310,1351,362,No,0,0,0,0,0,
38,car,0.55,C1,1302,311,1350,362,No,0,0,0,0,0,
39,car,0.49,C1,1302,313,1348,362,No,0,0,0,0,0,
40,car,0.48,C1,1302,314,1347,361,No,0,0,0,0,0,
41,car,0.45,C1,1302,314,1347,362,No,0,0,0,0,0,
42,car,0.52,C1,1303,315,1345,360,No,0,0,0,0,0,
43,car,0.47,C1,1302,316,1344,360,No,0,0,0,0,0,
44,car,0.54,C1,1302,316,1342,361,No,0,0,0,0,0,
45,car,0.42,C1,1300,316,1341,361,No,0,0,0,0,0,
46,car,0.38,C1,1300,315,1340,361,No,0,0,0,0,0,
47,car,0.38,C1,1300,313,1340,359,No,0,0,0,0,0,
48,car,0.32,C1,1300,313,1339,358,No,0,0,0,0,0,
49,car,0.29,C1,1298,314,1338,357,No,0,0,0,0,0,
50,car,0.28,C1,1297,315,1338,357,No,0,0,0,0,0,
51,car,0.3,C1,1296,316,1338,359,No,0,0,0,0,0,
52,car,0.29,C1,1295,318,1337,359,No,0,0,0,0,0,
53,car,0.28,C1,1294,319,1337,361,No,0,0,0,0,0,
54,car,0.23,C1,1293,318,1337,362,No,0,0,0,0,0,
55,car,0.2,C1,1293,314,1336,363,No,0,0,0,0,0,
56,car,0.2,C1,1293,313,1336,361,No,0,0,0,0,0,
57,car,0.17,C1,1293,312,1336,359,No,0,0,0,0,0,
58,car,0.18,C1,1292,312,1333,356,No,0,0,0,0,0,
59,car,0.2,C1,1292,313,1331,355,No,0,0,0,0,0,
60,car,0.23,C1,1290,314,1330,356,No,0,0,0,0,0,
61,car,0.24,C1,1290,315,1329,356,No,0,0,0,0,0,
62,car,0.3,C1,1289,318,1328,357,No,0,0,0,0,0,
63,car,0.39,C1,1289,321,1329,358,No,0,0,0,0,0,
64,car,0.41,C1,1289,321,1328,358,No,0,0,0,0,0,
65,car,0.44,C1,1288,319,1327,358,No,0,0,0,0,0,
66,car,0.44,C1,1288,319,1326,359,No,0,0,0,0,0,
67,car,0.48,C1,1287,319,1326,360,No,0,0,0,0,0,
68,car,0.46,C1,1287,319,1325,359,No,0,0,0,0,0,
69,car,0.47,C1,1287,320,1325,359,No,0,0,0,0,0,
70,car,0.51,C1,1286,320,1326,360,No,0,0,0,0,0,
71,car,0.45,C1,1286,319,1326,358,No,0,0,0,0,0,
72,car,0.52,C1,1286,319,1324,358,No,0,0,0,0,0,
73,car,0.61,C1,1286,319,1323,358,No,0,0,0,0,0,
74,car,0.6,C1,1286,320,1323,357,No,0,0,0,0,0,
75,car,0.59,C1,1285,321,1322,356,No,0,0,0,0,0,
76,car,0.53,C1,1285,321,1321,355,No,0,0,0,0,0,
77,car,0.51,C1,1285,317,1320,356,No,0,0,0,0,0,
78,car,0.55,C1,1285,316,1318,356,No,0,0,0,0,0,
79,car,0.51,C1,1285,313,1318,356,No,0,0,0,0,0,
80,car,0.44,C1,1284,311,1318,355,No,0,0,0,0,0,
81,car,0.4,C1,1284,311,1318,356,No,0,0,0,0,0,
82,car,0.38,C1,1284,312,1317,356,No,0,0,0,0,0,
